AL, 04, 1992081600, 81, BAMA,  24,  98N,  383W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 81, BAMA,  36, 107N,  424W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 81, BAMA,  48, 117N,  467W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 81, BAMA,  72, 132N,  555W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 82, BAMB,  12,  99N,  335W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 82, BAMB,  24, 106N,  372W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 82, BAMB,  36, 118N,  410W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 82, BAMB,  48, 130N,  448W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081600, 82, BAMB,  72, 154N,  521W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081606, 00, CARQ, -24,  92N,  237W,   0, 1008,   ,   0,    ,    0,    0,    0,    0, 1011,  125,  30,   0,   0,    ,   0,    ,   0,   0,           , D, 
AL, 04, 1992081606, 00, CARQ, -12,  96N,  283W,  25, 1008,   ,   0,    ,    0,    0,    0,    0, 1011,  125,  30,   0,   0,    ,   0,    , 275,  19,           , D, 
AL, 04, 1992081606, 00, CARQ,   0,  99N,  313W,  30, 1008,   ,   0,    ,    0,    0,    0,    0, 1011,  125,  30,   0,   0,    ,   0,    , 275,  13,           , D, 
AL, 04, 1992081606, 11, XTRP,  12, 102N,  343W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081606, 11, XTRP,  24, 105N,  373W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081606, 11, XTRP,  36, 108N,  403W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081606, 11, XTRP,  48, 111N,  433W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081606, 11, XTRP,  72, 118N,  494W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081606, 13, CLIP,  12, 102N,  338W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081606, 13, CLIP,  24, 107N,  367W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
AL, 04, 1992081606, 13, CLIP,  36, 114N,  397W,   0,    0,   ,   0,    ,    0,    0,    0,    0, 
